,Unnamed: 0,price,year,odometer,lat,long,labels
55510,222040,17995,2010.0,78502.0,30.377288,-90.091405,0
125099,500396,1800,2003.0,180.0,34.6019,-112.3264,0
62015,248060,32995,2017.0,31360.0,40.561567,-74.285708,0
215997,863988,9900,2007.0,150977.0,38.837468,-104.791342,0
331952,1327808,12488,2016.0,75567.0,41.1345,-96.2458,0
76911,307644,1600,2005.0,160987.0,39.3331,-76.7849,0
274,1096,2300,2007.0,177.0,28.5469,-81.2571,0
251004,1004016,9995,2010.0,113647.0,34.169126,-81.359811,0
371783,1487132,34999,2017.0,12969.0,48.118005,-122.183513,0
22731,90924,24998,2016.0,100479.0,49.528921,-115.748439,0
290992,1163968,14999,2014.0,49012.0,29.914652,-81.324287,0
409501,1638004,1800,1997.0,132000.0,43.0215,-88.0176,0
344500,1378000,6500,2010.0,108000.0,42.958652,-71.434286,0
219701,878804,3000,2001.0,277000.0,43.176722,-83.859677,0
67530,270120,3000,2017.0,19000.0,36.0725,-86.72399999999998,0
292440,1169760,3000,2009.0,100000.0,27.972184,-80.58979599999998,0
377798,1511192,5800,2012.0,80999.0,41.6763,-85.9621,0
221040,884160,8000,2008.0,104000.0,46.1559,-84.3663,0
39083,156332,12995,2010.0,156211.0,49.737678,-124.999716,0
180124,720496,5999,2004.0,183206.0,37.609783,-120.995406,0
9887,39548,1600,1999.0,245000.0,41.1836,-104.8023,0
162531,650124,17635,2016.0,45892.0,36.841444,-119.807384,0
271237,1084948,19504,2016.0,35917.0,35.0312,-89.8124,0
35718,142872,14600,2013.0,28027.0,32.78,-79.99,0
298638,1194552,25000,2014.0,36000.0,27.9865,-82.0139,0
388088,1552352,1350,2008.0,154000.0,41.951531,-91.677091,0
402929,1611716,4500,2004.0,125100.0,40.582815,-73.98633199999998,0
191064,764256,7995,2007.0,111000.0,42.296307,-71.76966,0
164824,659296,9200,2001.0,150000.0,35.357825,-120.837864,0
23386,93544,4650,1988.0,217000.0,49.121392,-121.946368,0
410817,1643268,8440,2006.0,194813.0,44.87313,-87.89568,0
124239,496956,13250,2009.0,124000.0,34.9412,-111.641,0
19628,78512,22900,2007.0,205900.0,40.137,-87.6217,0
341523,1366092,5345,2006.0,148023.0,43.4992,-112.024,0
148089,592356,6995,2008.0,120691.0,45.615827,-122.694116,0
296653,1186612,35000,2013.0,60000.0,30.4874,-84.3189,0
253161,1012644,22897,2015.0,33641.0,39.703629,-75.57029,0
181756,727024,2300,2001.0,199000.0,41.7817,-124.1332,0
411988,1647952,34800,2012.0,77023.0,43.321936,-88.004611,0
270376,1081504,5495,2004.0,162000.0,35.144333,-90.053958,0
176170,704680,9999,2008.0,119344.0,39.12357,-121.61091100000002,0
420096,1680384,9980,2011.0,192368.0,34.245549,-77.863694,0
8066,32264,20646,2017.0,24000.0,49.713793,-124.962248,0
129946,519784,5800,2004.0,107000.0,35.3868,-96.9331,0
236516,946064,6300,2005.0,73000.0,41.20415,-73.096869,0
145590,582360,39495,2015.0,26147.0,45.387624,-122.610827,0
372620,1490480,104500,2014.0,388000.0,47.490583,-120.167746,0
271112,1084448,15700,2013.0,36161.0,35.1,-90.0,0
391410,1565640,17603,2010.0,114678.0,42.7056,-91.0759,0
324467,1297868,2000,2003.0,195000.0,31.535,-97.1899,0
357880,1431520,1650,1998.0,164000.0,39.8432,-88.9861,0
226768,907072,7500,2006.0,240000.0,43.0348,-83.5268,0
358297,1433188,7777,1985.0,39000.0,40.763606,-89.630604,0
88366,353464,10000,1994.0,2231820.0,40.8406,-101.161251,0
112651,450604,3200,2007.0,113200.0,40.8956,-81.433,0
136261,545044,16999,2015.0,159000.0,38.901869,-76.724389,0
74652,298608,38900,2013.0,72000.0,40.0514,-77.5195,0
67251,269004,35000,2012.0,582000.0,42.9959,-87.9944,0
33373,133492,11466,2009.0,225310.0,44.87313,-87.89568,0
67493,269972,15608,2012.0,115801.0,32.728773,-89.534476,0
266316,1065264,4922,2005.0,199977.0,38.6419,-94.3285,0
154835,619340,13999,2007.0,109000.0,38.608819,-121.430296,0
227637,910548,50200,2018.0,12622.0,42.44912100000001,-85.667335,0
398835,1595340,6895,2012.0,86222.0,43.19959,-77.636273,0
101281,405124,3200,2005.0,125000.0,37.0174,-86.4518,0
177986,711944,24995,2014.0,117055.0,35.250712,-120.683614,0
180864,723456,11900,2003.0,132000.0,33.955358000000004,-117.041021,0
174079,696316,7800,2005.0,80000.0,36.977811,-120.062839,0
383220,1532880,11995,2014.0,51127.0,40.4509,-86.1352,0
416197,1664788,8750,1997.0,150000.0,39.282284,-95.740485,0
191329,765316,13221,2012.0,65826.0,42.101359,-70.95936999999998,0
11146,44584,4995,2004.0,125950.0,34.259153999999995,-77.836687,0
193486,773944,10275,2012.0,77830.0,41.770437,-70.539789,0
155968,623872,1000,2015.0,29736.0,34.10673,-117.454914,0
141610,566440,17500,2011.0,101000.0,44.053757,-121.302076,0
286051,1144204,4190,2008.0,98000.0,27.4072,-82.5303,0
291128,1164512,4800,1995.0,170000.0,30.3387,-82.7765,0
43688,174752,8200,2011.0,108000.0,38.001,-84.5282,0
416921,1667684,14000,2016.0,70500.0,38.9194,-97.3518,0
258073,1032292,20000,2008.0,94000.0,42.8821,-97.3986,0
272007,1088028,18200,2016.0,20630.0,35.97,-83.94,0
209474,837896,6999,2005.0,169023.0,39.71087,-105.00285,0
326299,1305196,10000,1995.0,206000.0,34.3631,-83.2547,0
245645,982580,10925,2014.0,78952.0,45.1814,-93.8635,0
341015,1364060,14295,2015.0,46077.0,43.505431,-111.999073,0
287878,1151512,14999,2008.0,112872.0,26.676363,-81.883658,0
59930,239720,2800,2008.0,159.0,49.127135,-122.865035,0
330204,1320816,29500,2015.0,73000.0,33.9321,-83.3525,0
312154,1248616,20622,2015.0,49808.0,27.656582,-97.481814,0
368045,1472180,2700,1972.0,95000.0,47.738,-117.2557,0
63211,252844,1500,2007.0,213550.0,39.0215,-94.7055,0
423332,1693328,14995,2014.0,74000.0,36.195446,-81.652799,0
103309,413236,12000,2003.0,265000.0,47.919094,-97.049387,0
223347,893388,14990,2016.0,50000.0,42.4086,-83.4978,0
118934,475736,13995,2016.0,64000.0,32.25,-110.8869,0
253259,1013036,5000,2007.0,122.0,39.7564,-75.53399999999998,0
61405,245620,13999,2007.0,126330.0,39.76519,-84.17759000000002,0
223755,895020,2495,2005.0,147000.0,43.1824,-84.1122,0
81344,325376,15997,2013.0,77212.0,42.598179,-73.70829499999998,0
157146,628584,642,2017.0,8686.0,36.919312,-121.76856399999998,0
331768,1327072,5600,2012.0,80000.0,41.248537,-96.157857,0
39502,158008,24500,2017.0,13240.0,43.0734,-76.0558,0
179479,717916,31995,2016.0,59880.0,36.297202,-119.140296,0
36366,145464,18500,2017.0,20800.0,33.7358,-85.7933,0
268841,1075364,4100,2010.0,115000.0,35.5266,-87.4891,0
181517,726068,47998,2015.0,13077.0,35.283445,-120.658029,0
255398,1021592,2500,2006.0,170000.0,33.3787,-91.0468,0
53553,214212,10375,2011.0,64428.0,36.8392,-76.1522,0
66225,264900,15000,1982.0,31000.0,45.7659,-87.089,0
132137,528548,2800,2008.0,177216.0,36.1716,-94.0428,0
426356,1705424,11900,2009.0,126500.0,35.051472,-80.621399,0
91997,367988,14995,2016.0,45457.0,43.700975,-79.743436,0
197375,789500,2000,2006.0,160000.0,40.1846,-76.3015,0
327112,1308448,19797,2014.0,46985.0,32.904067,-83.690559,0
349992,1399968,5200,2002.0,293000.0,37.1386,-79.1048,0
243357,973428,11981,2012.0,101786.0,45.08,-93.0223,0
243277,973108,2450,2000.0,151000.0,43.6221,-91.4837,0
112266,449064,2995,2007.0,91000.0,39.6651,-84.2401,0
315728,1262912,6000,2015.0,46000.0,29.667688,-95.556946,0
242995,971980,10900,2007.0,194000.0,46.450007,-95.12469,0
354495,1417980,27800,2010.0,23499.0,38.255234,-77.497557,0
356872,1427488,11950,2011.0,91000.0,41.972,-88.0202,0
325865,1303460,1700,2002.0,170000.0,34.1707,-85.1825,0
257163,1028652,13000,2000.0,77000.0,43.5374,-96.6864,0
381680,1526720,4900,2006.0,161000.0,41.117948,-85.154271,0
238159,952636,6800,2003.0,77000.0,41.7326,-72.7337,0
304522,1218088,7000,2007.0,92000.0,31.7754,-98.9915,0
105569,422276,6500,2006.0,105000.0,61.144547,-149.879598,0
255314,1021256,700,1987.0,74000.0,34.8759,-88.5916,0
251558,1006232,2700,1990.0,160000.0,34.7807,-82.3035,0
424733,1698932,4799,2008.0,229725.0,36.144,-80.2376,0
330927,1323708,15988,2006.0,127683.0,41.1345,-96.2458,0
9518,38072,2500,1999.0,151000.0,40.492868,-80.058077,0
175139,700556,14990,2018.0,13811.0,39.13233,-121.63561,0
220056,880224,2500,2000.0,118500.0,42.82789,-84.588495,0
343298,1373192,15998,2015.0,70207.0,47.538337,-116.119807,0
8031,32124,22344,2013.0,70390.0,49.234133,-122.861002,0
222239,888956,11000,2005.0,125000.0,43.2329,-86.1885,0
13319,53276,17995,2010.0,95166.0,43.22355200000001,-77.372473,0
2828,11312,16995,2011.0,115224.0,38.25997,-77.49320999999998,0
37838,151352,3950,2005.0,130000.0,42.57992,-87.820874,0
395345,1581380,19495,2015.0,19958.0,43.14845800000001,-76.327292,0
289055,1156220,7995,2000.0,56000.0,30.401573,-87.37916,0
138176,552704,15795,2016.0,116342.0,39.44616,-77.05285,0
234406,937624,2200,2006.0,164999.0,41.855207,-71.42076,0
53354,213416,5971,2010.0,84284.0,32.380581,-86.20194599999998,0
158447,633788,18488,2012.0,140684.0,38.739933,-121.290932,0
225156,900624,6000,2004.0,125000.0,42.909439,-82.491286,0
93239,372956,2500,2007.0,170000.0,30.653718,-89.661063,0
326030,1304120,3800,2004.0,142000.0,32.6181,-83.789,0
81572,326288,5000,1989.0,136250.0,42.3219,-72.6928,0
156135,624540,10999,2009.0,85000.0,38.614952,-121.271667,0
73208,292832,35995,2012.0,99075.0,47.830597,-110.662694,0
363802,1455208,8200,2008.0,133446.0,40.18155,-74.66334,0
70507,282028,23900,2013.0,82255.0,40.601103,-105.07663,0
227544,910176,5995,2006.0,126000.0,42.68369000000001,-84.53825,0
184838,739352,10500,2014.0,42000.0,32.990246,-115.348887,0
366014,1464056,4943,2008.0,134121.0,39.756171,-75.110677,0
134937,539748,4000,2004.0,305000.0,36.2433,-94.0827,0
81922,327688,400,2003.0,149.0,42.7564,-71.4667,0
118893,475572,8485,2009.0,116660.0,41.064443,-81.57615899999998,0
245305,981220,6500,2004.0,113000.0,45.0748,-94.1911,0
40828,163312,5995,2006.0,165000.0,49.074355,-122.559177,0
171425,685700,2750,2005.0,136.0,32.7607,-117.0721,0
169036,676144,13900,2011.0,62119.0,38.637025,-121.320825,0
335867,1343468,5500,2007.0,94000.0,40.265388,-111.68071,0
411523,1646092,1498,1998.0,223000.0,43.8322,-90.5162,0
75546,302184,5500,2003.0,75000.0,41.8029,-80.9474,0
125372,501488,49999,2016.0,3644.0,43.402716,-70.71592,0
82330,329320,3400,2004.0,123000.0,42.4508,-71.8762,0
296698,1186792,10950,2016.0,23867.0,25.826668,-80.240922,0
50309,201236,3100,2002.0,16500.0,39.8676,-75.0317,0
286438,1145752,14995,2008.0,150028.0,28.763821000000004,-81.282651,0
346238,1384952,2900,2009.0,122000.0,38.2995,-77.4772,0
81612,326448,4000,2004.0,171260.0,42.177282,-72.62310699999998,0
81247,324988,1490,2001.0,209800.0,49.204516,-122.926356,0
386383,1545532,35500,2009.0,154660.0,39.3888,-80.2834,0
358208,1432832,4995,2007.0,175887.0,41.1115,-89.3743,0
166534,666136,4400,2010.0,132000.0,34.8986,-117.0228,0
1721,6884,5900,2009.0,110000.0,40.9477,-74.0672,0
259187,1036748,7500,2004.0,81458.0,38.5462,-92.1525,0
394420,1577680,14000,2011.0,152000.0,43.1524,-75.3434,0
13265,53060,5300,2004.0,98000.0,43.3173,-73.8482,0
77407,309628,12788,2016.0,42226.0,49.234133,-122.861002,0
193529,774116,40000,2012.0,49000.0,41.7182,-71.14,0
30886,123544,32998,2017.0,12775.0,49.144775,-121.980952,0
401557,1606228,24795,2015.0,42365.0,43.159,-75.97,0
117101,468404,3500,2006.0,314000.0,41.2983,-80.9485,0
17419,69676,167,2012.0,54306.0,35.6884,-81.3612,0
402019,1608076,1000,1996.0,245.0,40.538746,-73.648911,0
228404,913616,9482,2010.0,110668.0,44.743602,-85.594464,0
53845,215380,3400,2002.0,148200.0,44.962439,-90.934889,0
164197,656788,32999,2013.0,58259.0,36.682563,-121.65397,0
223210,892840,5750,2012.0,127500.0,42.3349,-83.1801,0
7320,29280,42997,2016.0,30430.0,47.538337,-116.119807,0
42018,168072,19500,2015.0,53159.0,34.739709000000005,-87.895269,0
47130,188520,9800,2011.0,98207.0,41.6727,-86.2535,0
119366,477464,12900,2007.0,0.0,32.252974,-110.97871,0
79476,317904,7925,2009.0,183302.0,49.165838,-122.80061299999998,0
138323,553292,14923,2014.0,70720.0,38.392029,-75.575317,0
171677,686708,23980,2016.0,27674.0,38.79662,-121.21584,0
243706,974824,14495,2013.0,101674.0,45.047749,-93.03719,0
98483,393932,11795,2014.0,97123.0,34.734196999999995,-86.620566,0
225941,903764,4950,2007.0,190322.0,42.436431,-85.554185,0
23246,92984,26398,2017.0,16642.0,41.3507,-72.1062,0
396439,1585756,29990,2018.0,21023.0,40.64548,-73.984852,0
65926,263704,4350,2008.0,230000.0,39.6464,-84.1717,0
308218,1232872,16000,1979.0,45066.0,31.9721,-102.1369,0
282225,1128900,21850,1988.0,53866.0,26.5228,-81.7065,0
88079,352316,4500,2003.0,135000.0,39.4413,-84.3652,0
385892,1543568,35995,2017.0,21425.0,35.241556,-106.722323,0
342400,1369600,5500,2006.0,125750.0,43.632427,-116.304308,0
409425,1637700,3750,2008.0,167000.0,42.562,-89.086,0
300630,1202520,30000,2017.0,30000.0,45.683647,-109.455414,0
151244,604976,1400,1986.0,279000.0,44.9927,-123.0167,0
389158,1556632,1200,2004.0,232000.0,41.0039,-91.9576,0
226481,905924,10995,2002.0,104000.0,42.158253,-85.483189,0
44230,176920,16000,2013.0,108000.0,37.379706,-85.536461,0
173611,694444,21995,2016.0,65989.0,34.214439,-118.448816,0
169776,679104,12995,2015.0,31190.0,34.070283,-117.417684,0
302026,1208104,1500,2005.0,154431.0,48.2028,-114.3039,0
113300,453200,2999,2004.0,90308.0,40.78719,-84.20333000000002,0
47492,189968,6295,2007.0,131000.0,41.733605,-71.547921,0
68036,272144,3499,1989.0,122011.0,41.1523,-96.0371,0
420347,1681388,4980,2007.0,159000.0,33.993781,-78.439787,0
178105,712420,17505,2005.0,130944.0,40.480719,-122.345767,0
20432,81728,8100,2009.0,145790.0,34.55701,-83.76008,0
119488,477952,17800,2015.0,29445.0,34.6019,-112.3264,0
364786,1459144,1900,1996.0,97000.0,40.229349,-74.211322,0
279939,1119756,12400,2013.0,77954.0,28.1913,-82.7279,0
140939,563756,10500,1962.0,85000.0,39.3361,-76.5014,0
209009,836036,9999,2001.0,160581.0,40.18216,-105.10286,0
97768,391072,19575,2012.0,84300.0,31.342059000000006,-85.941503,0
81177,324708,7500,1979.0,60245.0,40.599238,-73.648225,0
139825,559300,14999,2015.0,48542.0,39.344445,-76.541912,0
423996,1695984,3000,2006.0,199150.0,35.8508,-76.7431,0
401465,1605860,26114,2016.0,18826.0,42.59445,-76.20585,0
338208,1352832,8500,2007.0,67800.0,39.622232,-119.882169,0
269293,1077172,15500,2014.0,54000.0,35.9244,-84.0015,0
271165,1084660,25986,2016.0,75653.0,35.9251,-88.7688,0
377552,1510208,8900,2001.0,62000.0,40.4988,-86.1453,0
208592,834368,15988,2014.0,48274.0,38.88499,-104.81211,0
247349,989396,38988,2015.0,32706.0,45.197295,-93.901667,0
201751,807004,1500,2000.0,107000.0,40.0903,-75.041,0
218150,872600,5488,2007.0,140636.0,42.892121,-85.665539,0
111914,447656,1500,2002.0,168800.0,39.765039,-84.202867,0
424388,1697552,4000,2006.0,140000.0,35.839359,-78.61194,0
414593,1658372,2000,1996.0,140000.0,44.25502,-87.618904,0
148748,594992,4998,2008.0,123894.0,42.335495,-122.874621,0
417785,1671140,3999,2004.0,197000.0,37.723185,-97.188578,0
384926,1539704,4995,2004.0,207869.0,35.101,-106.5183,0
159932,639728,3000,2001.0,162059.0,39.221439,-121.006642,0
367927,1471708,14999,2015.0,65667.0,46.24078,-119.12479,0
216058,864232,3000,2007.0,140000.0,38.2447,-104.5318,0
363943,1455772,7800,2007.0,91000.0,40.7482,-74.0498,0
375581,1502324,36999,2017.0,16478.0,47.205599,-122.291109,0
172432,689728,643,2017.0,6687.0,37.496496,-122.228616,0
343763,1375052,9600,2016.0,24000.0,43.543252,-116.60018,0
148035,592140,1400,2002.0,144000.0,44.0928,-121.2936,0
320196,1280784,6000,2003.0,267000.0,26.1906,-98.1164,0
233384,933536,11995,2008.0,69312.0,42.68369000000001,-84.53825,0
239139,956556,1,2001.0,230000.0,41.3047,-73.1294,0
120388,481552,1200,2000.0,285000.0,33.3889,-112.0954,0
357425,1429700,6500,2002.0,323555.0,42.390729,-88.21300500000002,0
216956,867824,15200,2014.0,61106.0,42.2809,-85.6863,0
219234,876936,800,2003.0,142000.0,42.2231,-83.67989200000002,0
45571,182284,3150,2005.0,149555.0,37.936736,-84.536812,0
113898,455592,4500,2007.0,119000.0,39.895777,-82.994499,0
236191,944764,1200,2000.0,220000.0,41.2701,-72.9638,0
262234,1048936,25995,2017.0,52904.0,38.803104,-90.723453,0
346438,1385752,1500,2005.0,148490.0,38.2995,-77.4772,0
342689,1370756,16990,2015.0,48800.0,43.643529,-111.962185,0
211746,846984,20881,2017.0,7399.0,38.85222,-104.75702,0
281990,1127960,3200,2005.0,134300.0,26.2534,-81.7644,0
413089,1652356,3000,2014.0,61927.0,42.787061,-87.81457900000002,0
229948,919792,17000,2004.0,128000.0,44.82276,-85.74039499999998,0
352179,1408716,14500,2015.0,29160.0,36.84,-76.28,0
408937,1635748,19490,2017.0,27151.0,43.71853400000001,-87.739409,0
88618,354472,2400,1977.0,80000.0,35.3716,-80.53,0
28249,112996,2800,2004.0,104000.0,38.7757,-77.2337,0
377845,1511380,11195,2001.0,112585.0,41.691758,-86.823063,0
424218,1696872,3300,1999.0,200000.0,35.092017,-80.85646899999998,0
89621,358484,17498,2014.0,38708.0,41.22815,-95.85953,0
106936,427744,1200,2009.0,167000.0,30.486,-91.1481,0
54286,217144,12000,1989.0,133092.0,35.11373,-89.874001,0
246183,984732,900,1998.0,280000.0,45.0639,-93.3022,0
287794,1151176,5490,2006.0,127696.0,26.627102,-81.862311,0
410384,1641536,14995,2005.0,84000.0,44.6435,-88.0317,0
372248,1488992,19000,2014.0,39724.0,47.47086,-122.33317,0
284296,1137184,9995,2012.0,0.0,28.055329,-81.96470500000002,0
55489,221956,17990,2012.0,62260.0,39.999189,-75.037909,0
137986,551944,2300,2004.0,238000.0,39.5594,-77.7604,0
411092,1644368,13000,2015.0,37324.0,44.870944,-91.49384,0
365488,1461952,2995,1999.0,117881.0,40.211942,-74.260191,0
412314,1649256,2995,2004.0,141000.0,44.489397,-88.10897,0
400069,1600276,3850,2010.0,138000.0,44.3283,-75.4651,0
213451,853804,25300,2014.0,52200.0,40.5273,-104.7146,0
30968,123872,12285,2010.0,122371.0,49.234133,-122.861002,0
422914,1691656,3700,2002.0,148156.0,35.020835,-78.90213,0
232408,929632,4200,2004.0,136000.0,42.5648,-83.0701,0
350742,1402968,6995,2007.0,179409.0,38.414743,-78.898622,0
49558,198232,22999,2011.0,31797.0,48.697001,-116.315072,0
301299,1205196,4995,2008.0,106594.0,47.6876,-114.1404,0
396034,1584136,19980,2015.0,29382.0,43.205211,-77.941599,0
420534,1682136,5380,2006.0,148350.0,34.245549,-77.863694,0
178820,715280,6500,2006.0,64300.0,34.029,-118.4005,0
179286,717144,4995,2004.0,185000.0,32.5753,-117.0707,0
191549,766196,28975,2016.0,29997.0,42.12091,-71.270647,0
370087,1480348,4500,2001.0,150000.0,46.054009,-118.388481,0
264278,1057112,24293,2013.0,63874.0,38.382623,-93.77344,0
37246,148984,5495,2005.0,100269.0,39.533623,-77.911456,0
259432,1037728,6995,2005.0,211000.0,37.3879,-89.6519,0
416996,1667984,5300,2004.0,184314.0,37.53293,-95.832549,0
397805,1591220,6995,2012.0,121213.0,43.222926,-77.84495,0
222803,891212,3000,1999.0,183404.0,42.017739,-85.381339,0
181918,727672,9899,2002.0,106598.0,38.01785,-121.269095,0
224184,896736,13900,2006.0,143000.0,42.7053,-84.4187,0
241758,967032,6450,2006.0,115565.0,45.541,-94.1819,0
364646,1458584,3499,2005.0,143109.0,39.829891,-75.125281,0
348643,1394572,4000,2005.0,189123.0,36.793559,-78.537581,0
111482,445928,8725,2011.0,86285.0,41.61285,-83.48078199999998,0
340477,1361908,5495,2012.0,39000.0,43.575413,-116.259494,0
95237,380948,26900,2014.0,66000.0,49.199504,-122.565002,0
77506,310024,34971,2009.0,126000.0,49.48229,-119.600215,0
327503,1310012,2700,2002.0,91500.0,31.996327,-81.268956,0
28495,113980,16500,2011.0,127409.0,45.643505,-110.574584,0
133599,534396,130,2010.0,187156.0,36.331878,-94.186024,0
7664,30656,9950,2011.0,90652.0,38.809,-81.702,0
206816,827264,900,2002.0,233900.0,41.7659,-75.7831,0
162418,649672,14800,2009.0,140298.0,36.76289000000001,-119.79007,0
160976,643904,13999,2013.0,36708.0,38.59817,-121.40099,0
215174,860696,15900,2004.0,61600.0,39.64601500000001,-105.021122,0
175767,703068,18599,2008.0,114088.0,38.6554,-121.2611,0
192904,771616,9975,2011.0,124402.0,42.12091,-71.270647,0
202934,811736,2000,1995.0,245000.0,39.9654,-75.926,0
161427,645708,8999,2008.0,88000.0,38.614952,-121.271667,0
11032,44128,4550,2004.0,85000.0,42.0076,-87.9931,0
257751,1031004,9000,2012.0,70000.0,43.1176,-96.9636,0
351617,1406468,950,1989.0,90000.0,37.431,-77.6545,0
64681,258724,3800,2009.0,159000.0,36.4456,-88.3472,0
180289,721156,20995,2005.0,48457.0,34.176168,-118.448091,0
126595,506380,2795,1991.0,125000.0,44.2208,-70.0263,0
406405,1625620,21995,2017.0,26872.0,44.851971,-92.6082,0
14383,57532,4500,2006.0,148372.0,35.013626,-78.898003,0
112586,450344,1995,2005.0,225914.0,41.637256,-83.625975,0
343403,1373612,18413,2011.0,69538.0,43.618808,-116.307269,0
182490,729960,2250,2002.0,175000.0,38.1904,-120.6441,0
133804,535216,18500,2012.0,59000.0,35.0842,-92.4236,0
184627,738508,46995,2015.0,23086.0,34.070311,-117.446303,0
79249,316996,14995,2012.0,128796.0,49.155497,-122.774972,0
427286,1709144,4900,2007.0,147598.0,35.715954,-78.655304,0
25241,100964,1500,2001.0,158000.0,40.5393,-74.3117,0
124673,498692,7500,2004.0,143000.0,34.1662,-109.9869,0
368033,1472132,18599,2018.0,516.0,46.234838,-119.128015,0
146243,584972,16981,2007.0,88089.0,44.07307,-123.10692,0
325960,1303840,25000,2014.0,49000.0,32.975,-82.8406,0
413007,1652028,12000,2004.0,291000.0,43.6959,-88.3266,0
178407,713628,1995,1999.0,236056.0,36.678966,-121.647459,0
258481,1033924,13500,1997.0,24800.0,39.04322,-94.589496,0
82733,330932,4988,2007.0,92745.0,64.8378,-147.7164,0
63750,255000,18715,2010.0,70835.0,39.337094,-82.949176,0
119446,477784,3500,2006.0,137000.0,32.362527,-111.066284,0
376721,1506884,16999,2012.0,23539.0,46.234838,-119.128015,0
98058,392232,16900,2017.0,16000.0,33.1767,-87.3871,0
427320,1709280,7995,2008.0,122100.0,34.939739,-78.923099,0
49908,199632,13999,2016.0,51543.0,46.234838,-119.128015,0
326602,1306408,11995,2011.0,76677.0,31.98232,-81.156058,0
150244,600976,10991,2008.0,119546.0,45.4505,-122.8652,0
396387,1585548,12000,2006.0,74000.0,43.32899999999999,-73.6818,0
229634,918536,7995,2009.0,174000.0,42.979576,-82.43341600000002,0
137045,548180,4450,2010.0,113900.0,39.4269,-76.7769,0
142703,570812,10995,2012.0,104055.0,44.97145,-123.01772,0
66524,266096,4000,1999.0,170000.0,43.05,-88.3972,0
47690,190760,28900,2015.0,28803.0,44.76999,-92.862275,0
79677,318708,12500,2011.0,101988.0,49.198897,-122.918281,0
389609,1558436,7250,2009.0,112000.0,41.6255,-93.6736,0
233771,935084,750,1994.0,150000.0,41.8274,-71.52,0
378267,1513068,2500,2003.0,160000.0,41.1371,-85.0685,0
350600,1402400,7900,2006.0,115989.0,38.348468,-78.284286,0
206605,826420,2450,1999.0,101937.0,40.452768,-79.907572,0
152085,608340,1000,2006.0,160000.0,35.3172,-120.8333,0
427482,1709928,3900,2003.0,245000.0,36.1165,-80.0831,0
231529,926116,8500,2006.0,130000.0,42.562032,-83.787403,0
357350,1429400,6495,2011.0,132000.0,37.784988,-89.119029,0
294638,1178552,5600,2012.0,68598.0,28.1913,-82.7279,0
197527,790108,12000,2016.0,28000.0,40.5076,-75.3888,0
97890,391560,10900,2003.0,102655.0,34.1116,-85.6092,0
284866,1139464,7200,2011.0,108000.0,27.1968,-80.2538,0
358881,1435524,4400,2005.0,95000.0,42.0581,-88.0482,0
90672,362688,5650,2006.0,123.0,42.80787,-73.780746,0
118838,475352,7995,2009.0,164145.0,41.56995,-81.574738,0
376076,1504304,2995,1997.0,101000.0,48.087769,-123.217442,0
390801,1563204,350,1999.0,250000.0,43.1808,-95.8401,0
22450,89800,27505,2016.0,54177.0,27.7061,-97.3537,0
104126,416504,5000,1997.0,89000.0,61.269134,-149.545898,0
194810,779240,7499,2008.0,165000.0,40.61278,-75.480698,0
143962,575848,12999,1998.0,111409.0,45.61667,-122.690758,0
161976,647904,5900,2010.0,120000.0,37.6236,-120.9966,0
259825,1039300,8416,2004.0,164695.0,37.965952,-91.765142,0
281355,1125420,19476,2010.0,83197.0,27.49588,-82.52845,0
206556,826224,8300,2015.0,53019.0,41.4876,-75.5334,0
286133,1144532,4900,2005.0,96538.0,27.481355,-82.571616,0
423072,1692288,12000,2005.0,187392.0,35.3464,-82.525,0
155085,620340,4990,1988.0,150000.0,32.831059,-117.151472,0
314004,1256016,1950,1998.0,158000.0,31.4431,-97.3943,0
138458,553832,8963,2011.0,60908.0,38.62354000000001,-76.90685,0
118952,475808,10900,2007.0,77200.0,32.181,-110.819,0
221892,887568,4995,2004.0,86665.0,42.81905,-83.70725999999998,0
224286,897144,4000,2003.0,69000.0,43.075,-85.5632,0
71814,287256,5400,1985.0,189500.0,44.7391,-90.3114,0
66827,267308,16,2006.0,199500.0,37.13284,-95.78558,0
203566,814264,4495,2005.0,124781.0,41.376981,-75.51128,0
114250,457000,14000,1972.0,70000.0,40.742,-81.1031,0
249187,996748,2995,2003.0,174204.0,34.125808,-81.24319100000002,0
374671,1498684,70988,2018.0,10.0,48.461047,-122.560911,0
144624,578496,8000,2008.0,132000.0,42.3899,-122.9222,0
18134,72536,22888,2012.0,191673.0,49.089546,-122.649032,0
265603,1062412,2000,2002.0,230000.0,37.0512,-93.2972,0
245315,981260,8699,2011.0,105045.0,45.547556,-94.191288,0
349037,1396148,22250,2017.0,5905.0,38.27206,-77.49476999999997,0
401399,1605596,14990,2014.0,105707.0,43.153933,-75.931749,0
106949,427796,15800,2014.0,65500.0,30.3073,-90.9405,0
29239,116956,30995,2015.0,50114.0,49.212803,-123.086054,0
356770,1427080,2000,2003.0,1660041.0,42.2308,-88.3324,0
28289,113156,27890,2016.0,31000.0,49.164622,-122.797475,0
220274,881096,9900,2010.0,119650.0,42.9821,-83.734,0
354945,1419780,5500,2004.0,188000.0,38.834385,-88.630523,0
78217,312868,29997,2016.0,36100.0,49.339441,-127.402954,0
217677,870708,5488,2012.0,1480002.0,42.234161,-85.786872,0
